"","Name_submitted","Accepted_name","patent_id","plant_variety"
"1","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP33701","A-2524T"
"2","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP34867","APF-268"
"3","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP33140","A-2491T"
"4","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP32965","A-2454T"
"5","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP22449","APF-45"
"6","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP28598","APF-190T"
"7","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP27401","APF-122"
"8","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP26990","APF-153T"
"9","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP25864","A-2312"
"10","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP24249","APF-77"
"11","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP33115","Caddo"
"12","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP31690","APF-205T"
"13","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP33329","APF-238T"
"14","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP35368","APF-404T"
"15","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP26120","Osage"
"16","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP33330","Ponca"
"17","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP35552","APF-409T"
"18","Rubus subgenus Rubus Watson","Rubus pensilvanicus","PP26405","A-1960"
"19","Fragaria×ananassa","Fragaria x ananassa","PP24512","Buddy"
"20","Fragaria×ananassa","Fragaria x ananassa","PP26974","Lucia"
"21","Fragaria×ananassa","Fragaria x ananassa","PP25794","Verity"
"22","Fragaria×ananassa","Fragaria x ananassa","PP23107","DrisStrawEighteen"
"23","Fragaria×ananassa","Fragaria x ananassa","PP22247","DrisStrawSixteen"
"24","Fragaria×ananassa","Fragaria x ananassa","PP15752","Driscoll Osceola"
"25","Fragaria×ananassa","Fragaria x ananassa","PP17381","La Cle des Champs"
"26","Fragaria×ananassa","Fragaria x ananassa","PP18458","DrisStrawOne"
"27","Fragaria×ananassa","Fragaria x ananassa","PP16238","Driscoll El Dorado"
"28","Fragaria×ananassa","Fragaria x ananassa","PP18878","DrisStrawTwo"
"29","Fragaria×ananassa","Fragaria x ananassa","PP25866","DrisStrawThirtySeven"
"30","Fragaria×ananassa","Fragaria x ananassa","PP24533","DrisStrawThirtyThree"
"31","Fragaria×ananassa","Fragaria x ananassa","PP15731","Driscoll Agoura"
"32","Fragaria×ananassa","Fragaria x ananassa","PP20731","DrisStrawEleven"
"33","Fragaria×ananassa","Fragaria x ananassa","PP23378","DrisStrawTwentyFour"
"34","Fragaria×ananassa","Fragaria x ananassa","PP26210","Dream"
"35","Fragaria×ananassa","Fragaria x ananassa","PP28470","Flame"
"36","Fragaria×ananassa","Fragaria x ananassa","PP16480","L'Amour"
"37","Fragaria×ananassa","Fragaria x ananassa","PP29441","Opera"
"38","Fragaria×ananassa","Fragaria x ananassa","PP19763","Galletta"
"39","Fragaria×ananassa","Fragaria x ananassa","PP23517","DrisStrawTwentyTwo"
"40","Fragaria×ananassa","Fragaria x ananassa","PP28341","Yoli"
"41","Fragaria×ananassa","Fragaria x ananassa","PP26874","SSL 93"
"42","Fragaria×ananassa","Fragaria x ananassa","PP24511","Cristina"
"43","Fragaria×ananassa","Fragaria x ananassa","PP24317","DrisStrawThirtyOne"
"44","Fragaria×ananassa","Fragaria x ananassa","PP19767","Monterey"
"45","Fragaria×ananassa","Fragaria x ananassa","PP20922","DrisStrawSeven"
"46","Fragaria×ananassa","Fragaria x ananassa","PP17404","MNUS 138"
"47","Fragaria×ananassa","Fragaria x ananassa","PP20648","DONNA"
"48","Fragaria×ananassa","Fragaria x ananassa","PP23459","DrisStrawTwentyEight"
"49","Fragaria×ananassa","Fragaria x ananassa","PP25437","DrisStrawThirtyEight"
"50","Fragaria×ananassa","Fragaria x ananassa","PP26289","Sahara"
"51","Fragaria×ananassa","Fragaria x ananassa","PP15552","Bish"
"52","Fragaria×ananassa","Fragaria x ananassa","PP24745","DrisStrawThirtyFive"
"53","Fragaria×ananassa","Fragaria x ananassa","PP26802","DrisStrawFortyTwo"
"54","Fragaria×ananassa","Fragaria x ananassa","PP19240","DrisStrawFour"
"55","Fragaria×ananassa","Fragaria x ananassa","PP16241","Driscoll Pearl"
"56","Fragaria×ananassa","Fragaria x ananassa","PP27813","DrisStrawFortySeven"
"57","Fragaria×ananassa","Fragaria x ananassa","PP21762","DrisStrawFifteen"
"58","Fragaria×ananassa","Fragaria x ananassa","PP23383","DrisStrawTwenty"
"59","Fragaria×ananassa","Fragaria x ananassa","PP28692","Playa"
"60","Fragaria×ananassa","Fragaria x ananassa","PP16070","Driscoll Malibu"
"61","Fragaria×ananassa","Fragaria x ananassa","PP28935","SWV 25"
"62","Fragaria×ananassa","Fragaria x ananassa","PP20735","DrisStrawEight"
"63","Fragaria×ananassa","Fragaria x ananassa","PP25698","DrisStrawThirtySix"
"64","Fragaria×ananassa","Fragaria x ananassa","PP22040","DrisStrawFourteen"
"65","Fragaria×ananassa","Fragaria x ananassa","PP23506","DrisStrawTwentyOne"
"66","Fragaria×ananassa","Fragaria x ananassa","PP23903","PLANASA 02-32"
"67","Fragaria×ananassa","Fragaria x ananassa","PP17388","Yuval"
"68","Fragaria×ananassa","Fragaria x ananassa","PP26711","Jive"
"69","Fragaria×ananassa","Fragaria x ananassa","PP24532","Romina"
"70","Fragaria×ananassa","Fragaria x ananassa","PP18575","Driscoll Ojai"
"71","Fragaria×ananassa","Fragaria x ananassa","PP19975","San Andreas"
"72","Fragaria×ananassa","Fragaria x ananassa","PP25849","LILI"
"73","Fragaria×ananassa","Fragaria x ananassa","PP15783","Carmela"
"74","Fragaria×ananassa","Fragaria x ananassa","PP20733","DrisStrawNine"
"75","Fragaria×ananassa","Fragaria x ananassa","PP29289","DrisStrawFifty"
"76","Fragaria×ananassa","Fragaria x ananassa","PP24096","DrisStrawThirty"
"77","Fragaria×ananassa","Fragaria x ananassa","PP26208","Deluxe"
"78","Fragaria×ananassa","Fragaria x ananassa","PP27442","DrisStrawFortyEight"
"79","Fragaria×ananassa","Fragaria x ananassa","PP18040","Driscoll Sausalito"
"80","Fragaria×ananassa","Fragaria x ananassa","PP16898","Macarena"
"81","Fragaria×ananassa","Fragaria x ananassa","PP24612","Walker"
"82","Fragaria×ananassa","Fragaria x ananassa","PP21559","DrisStrawThirteen"
"83","Fragaria×ananassa","Fragaria x ananassa","PP23382","DrisStrawTwentyFive"
"84","Fragaria×ananassa","Fragaria x ananassa","PP16299","Driscoll Destin"
"85","Fragaria×ananassa","Fragaria x ananassa","PP23148","DrisStrawNineteen"
"86","Fragaria×ananassa","Fragaria x ananassa","PP21538","DrisStrawTwelve"
"87","Fragaria×ananassa","Fragaria x ananassa","PP25408","DrisStrawThirtyNine"
"88","Fragaria×ananassa","Fragaria x ananassa","PP24332","BBB PO 01"
"89","Fragaria×ananassa","Fragaria x ananassa","PP28724","Taia"
"90","Fragaria×ananassa","Fragaria x ananassa","PP18041","Driscoll Bonaire"
"91","Fragaria×ananassa","Fragaria x ananassa","PP23377","DrisStrawTwentySix"
"92","Fragaria×ananassa","Fragaria x ananassa","PP24394","Mayflower"
"93","Fragaria×ananassa","Fragaria x ananassa","PP26873","Vivaldi"
"94","Fragaria×ananassa","Fragaria x ananassa","PP26800","DrisStrawFortyThree"
"95","Fragaria×ananassa","Fragaria x ananassa","PP19673","DrisStrawThree"
"96","Fragaria×ananassa","Fragaria x ananassa","PP19472","Palomar"
"97","Fragaria×ananassa","Fragaria x ananassa","PP27682","DrisStrawFortyNine"
"98","Fragaria×ananassa","Fragaria x ananassa","PP23934","GINZA"
"99","Fragaria×ananassa","Fragaria x ananassa","PP22218","DrisStrawSeventeen"
"100","Fragaria×ananassa","Fragaria x ananassa","PP17464","DPI Rubygem"
"101","Fragaria×ananassa","Fragaria x ananassa","PP27190","Ruby June"
"102","Fragaria×ananassa","Fragaria x ananassa","PP22472","Sweet Ann"
"103","Fragaria×ananassa","Fragaria x ananassa","PP15596","Driscoll Cambria"
"104","Fragaria×ananassa","Fragaria x ananassa","PP23401","DrisStrawTwentyThree"
"105","Fragaria×ananassa","Fragaria x ananassa","PP20363","Florida Radiance"
"106","Fragaria×ananassa","Fragaria x ananassa","PP16475","Driscoll Atlantis"
"107","Fragaria×ananassa","Fragaria x ananassa","PP25867","Crystalina"
"108","Fragaria×ananassa","Fragaria x ananassa","PP20775","DrisStrawTen"
"109","Fragaria×ananassa","Fragaria x ananassa","PP26904","Calinda"
"110","Fragaria×ananassa","Fragaria x ananassa","PP22506","SABRINA"
"111","Fragaria×ananassa","Fragaria x ananassa","PP28834","Planasa 0949"
"112","Fragaria×ananassa","Fragaria x ananassa","PP16766","QHI Sugarbaby"
"113","Fragaria×ananassa","Fragaria x ananassa","PP23935","BOB"
"114","Fragaria×ananassa","Fragaria x ananassa","PP28048","Yambu"
"115","Fragaria×ananassa","Fragaria x ananassa","PP20248","DrisStrawFive"
"116","Fragaria×ananassa","Fragaria x ananassa","PP23400","DrisStrawTwentySeven"
"117","Fragaria×ananassa","Fragaria x ananassa","PP23936","ZARINA"
"118","Fragaria×ananassa","Fragaria x ananassa","PP16571","Clancy"
"119","Fragaria×ananassa","Fragaria x ananassa","PP24613","Herriot"
"120","Fragaria×ananassa","Fragaria x ananassa","PP27034","Scarlet"
"121","Fragaria×ananassa","Fragaria x ananassa","PP27645","DrisStrawFortyFive"
"122","Fragaria×ananassa","Fragaria x ananassa","PP24395","DrisStrawThirtyFour"
"123","Fragaria×ananassa","Fragaria x ananassa","PP26801","DrisStrawFortyFour"
"124","Fragaria×ananassa","Fragaria x ananassa","PP21558","Winter Dawn"
"125","Fragaria×ananassa","Fragaria x ananassa","PP25747","DrisStrawForty"
"126","Fragaria×ananassa","Fragaria x ananassa","PP16298","Driscoll Sanibel"
"127","Fragaria×ananassa","Fragaria x ananassa","PP25533","DANI"
"128","Fragaria×ananassa","Fragaria x ananassa","PP20552","Portola"
"129","Fragaria×ananassa","Fragaria x ananassa","PP27711","DrisStrawFortySix"
"130","Fragaria×ananassa","Fragaria x ananassa","PP23956","CUPCAKE"
"131","Lewisia cotyledon","Lewisia cotyledon","PP35993","LOCORA3519"
"132","Lewisia cotyledon","Lewisia cotyledon","PP31386","LORE3509"
"133","Fraxinus greggii","Fraxinus greggii","PP30666","Libby Davidson"
"134","Rudbeckia hirta L.","Rudbeckia hirta","PP34552","BullRudi 15"
"135","Rudbeckia hirta L.","Rudbeckia hirta","PP29531","BullRudi 03"
"136","Rudbeckia hirta L.","Rudbeckia hirta","PP33934","BullRudi 14"
"137","Rudbeckia hirta L.","Rudbeckia hirta","PP36021","BullRudihir 120"
"138","Rudbeckia hirta L.","Rudbeckia hirta","PP33933","BullRudi 11"
"139","Rudbeckia hirta L.","Rudbeckia hirta","PP29118","BullRudi 06"
"140","Rudbeckia hirta L.","Rudbeckia hirta","PP33936","BullRudi 12"
"141","Rudbeckia hirta L.","Rudbeckia hirta","PP35871","BullRudihir 119"
"142","Rudbeckia hirta L.","Rudbeckia hirta","PP33935","BullRudi 13"
"143","Rudbeckia hirta L.","Rudbeckia hirta","PP29497","BullRudi 01"
"144","Rudbeckia hirta L.","Rudbeckia hirta","PP35362","BullRudihir 117"
"145","Rudbeckia hirta L.","Rudbeckia hirta","PP29569","BullRudi 05"
"146","Rudbeckia hirta L.","Rudbeckia hirta","PP33346","BullRudi 07"
"147","Rudbeckia hirta L.","Rudbeckia hirta","PP34788","BullRudi 10"
"148","Rudbeckia hirta L.","Rudbeckia hirta","PP33575","BullRudi 09"
"149","Rudbeckia hirta L.","Rudbeckia hirta","PP36086","BullRudihir 121"
"150","Rudbeckia hirta L.","Rudbeckia hirta","PP35363","BullRudihir 118"
"151","Rudbeckia hirta L.","Rudbeckia hirta","PP35350","BullRudihir 116"
"152","Rudbeckia hirta L.","Rudbeckia hirta","PP33347","BullRudi 08"
"153","Rudbeckia hirta L.","Rudbeckia hirta","PP29956","BullRudi 02"
"154","Sanguisorba officinalis","Sanguisorba officinalis","PP36189","Strawberry Dream"
"155","Sanguisorba officinalis","Sanguisorba officinalis","PP34925","Sweet Dream"
"156","Sanguisorba officinalis","Sanguisorba officinalis","PP32406","Jam Session"
"157","Sanguisorba officinalis","Sanguisorba officinalis","PP34940","Tough Dream"
"158","Sanguisorba officinalis","Sanguisorba officinalis","PP32441","Red Dream"
"159","Sanguisorba officinalis","Sanguisorba officinalis","PP34939","Fall Dream"
"160","Sanguisorba officinalis","Sanguisorba officinalis","PP33601","Big Dream"
"161","Rubus subgenus Eubatus sect. Moriferi & Ursini hybrid","Rubus pensilvanicus","PP23497","Reuben"
"162","Vaccinium corymbosum L.","Vaccinium corymbosum","PP32182","WAYNE"
"163","Vaccinium corymbosum L.","Vaccinium corymbosum","PP31685","DrisBlueSixteen"
"164","Vaccinium corymbosum L.","Vaccinium corymbosum","PP31650","DrisBlueSeventeen"
"165","Vaccinium corymbosum L.","Vaccinium corymbosum","PP33225","FLR14-372"
"166","Vaccinium corymbosum L.","Vaccinium corymbosum","PP24605","DrisBlueSeven"
"167","Vaccinium corymbosum L.","Vaccinium corymbosum","PP36046","BLUECSOL3"
"168","Vaccinium corymbosum L.","Vaccinium corymbosum","PP27325","FL98-423"
"169","Vaccinium corymbosum L.","Vaccinium corymbosum","PP35969","FL19-006"
"170","Vaccinium corymbosum L.","Vaccinium corymbosum","PP21153","Corona"
"171","Vaccinium corymbosum L.","Vaccinium corymbosum","PP27771","FL06-556"
"172","Vaccinium corymbosum L.","Vaccinium corymbosum","PP21072","Lucero"
"173","Vaccinium corymbosum L.","Vaccinium corymbosum","PP26748","DrisBlueTwelve"
"174","Vaccinium corymbosum L.","Vaccinium corymbosum","PP24489","DrisBlueFive"
"175","Vaccinium corymbosum L.","Vaccinium corymbosum","PP31403","Plablue 1542"
"176","Vaccinium corymbosum L.","Vaccinium corymbosum","PP21374","FL05-627"
"177","Vaccinium corymbosum L.","Vaccinium corymbosum","PP21181","Azulema"
"178","Vaccinium corymbosum L.","Vaccinium corymbosum","PP20374","Rocio"
"179","Vaccinium corymbosum L.","Vaccinium corymbosum","PP20807","Celeste"
"180","Vaccinium corymbosum L.","Vaccinium corymbosum","PP35156","DrisBlueTwentyEight"
"181","Vaccinium corymbosum L.","Vaccinium corymbosum","PP32744","DrisBlueTwenty"
"182","Vaccinium corymbosum L.","Vaccinium corymbosum","PP28933","DrisBlueFifteen"
"183","Vaccinium corymbosum L.","Vaccinium corymbosum","PP27740","Patrecia"
"184","Vaccinium corymbosum L.","Vaccinium corymbosum","PP21375","FL05-107"
"185","Vaccinium corymbosum L.","Vaccinium corymbosum","PP33802","Colossus"
"186","Vaccinium corymbosum L.","Vaccinium corymbosum","PP31345","Plablue 1545"
"187","Vaccinium corymbosum L.","Vaccinium corymbosum","PP28502",""
"188","Vaccinium corymbosum L.","Vaccinium corymbosum","PP24568","DrisBlueEight"
"189","Vaccinium corymbosum L.","Vaccinium corymbosum","PP35850","BLUECSOL5"
"190","Vaccinium corymbosum L.","Vaccinium corymbosum","PP35783","BLUECSOL12"
"191","Vaccinium corymbosum L.","Vaccinium corymbosum","PP34596","FL11-37"
"192","Vaccinium corymbosum L.","Vaccinium corymbosum","PP19503","Snowchaser"
"193","Vaccinium corymbosum L.","Vaccinium corymbosum","PP25994","TH-929"
"194","Vaccinium corymbosum L.","Vaccinium corymbosum","PP33200","FLR12-89"
"195","Vaccinium corymbosum L.","Vaccinium corymbosum","PP34179","DrisBlueTwentySix"
"196","Vaccinium corymbosum L.","Vaccinium corymbosum","PP34903","FC11-164"
"197","Vaccinium corymbosum L.","Vaccinium corymbosum","PP19233","Scintilla"
"198","Vaccinium corymbosum L.","Vaccinium corymbosum","PP35896","FL17-141"
"199","Vaccinium corymbosum L.","Vaccinium corymbosum","PP35829","DrisBlueThirty"
"200","Vaccinium corymbosum L.","Vaccinium corymbosum","PP20830","cv. Altair"
"201","Vaccinium corymbosum L.","Vaccinium corymbosum","PP31649","DrisBlueEighteen"
"202","Vaccinium corymbosum L.","Vaccinium corymbosum","PP34316","DrisBlueTwentySeven"
"203","Vaccinium corymbosum L.","Vaccinium corymbosum","PP32181","MAGNUS"
"204","Vaccinium corymbosum L.","Vaccinium corymbosum","PP20829","cv. Dolores"
"205","Vaccinium corymbosum L.","Vaccinium corymbosum","PP31346","Plablue 1502"
"206","Vaccinium corymbosum L.","Vaccinium corymbosum","PP34719","RB A097"
"207","Vaccinium corymbosum L.","Vaccinium corymbosum","PP21377","FL03-291"
"208","Vaccinium corymbosum L.","Vaccinium corymbosum","PP21719","FL02-40"
"209","Vaccinium corymbosum L.","Vaccinium corymbosum","PP26537","DrisBlueEleven"
"210","Vaccinium corymbosum L.","Vaccinium corymbosum","PP20806","Magna"
"211","Vaccinium corymbosum L.","Vaccinium corymbosum","PP27622","DrisBlueFourteen"
"212","Vaccinium corymbosum L.","Vaccinium corymbosum","PP33066","DrisBlueTwentyTwo"
"213","Vaccinium corymbosum L.","Vaccinium corymbosum","PP21553","FL01-173"
"214","Vaccinium corymbosum L.","Vaccinium corymbosum","PP28233","MINI Blues"
"215","Vaccinium corymbosum L.","Vaccinium corymbosum","PP31698","DrisBlueNineteen"
"216","Vaccinium corymbosum L.","Vaccinium corymbosum","PP26287","DrisBlueNine"
"217","Vaccinium corymbosum L.","Vaccinium corymbosum","PP21180","Sevilla"
"218","Vaccinium corymbosum L.","Vaccinium corymbosum","PP27576","FL03-228"
"219","Vaccinium corymbosum L.","Vaccinium corymbosum","PP20818","Lucia"
"220","Vaccinium corymbosum L.","Vaccinium corymbosum","PP26523","FL98-325"
"221","Vaccinium corymbosum L.","Vaccinium corymbosum","PP35665","DrisBlueTwentyNine"
"222","Vaccinium corymbosum L.","Vaccinium corymbosum","PP34718","RB A063"
"223","Vaccinium corymbosum L.","Vaccinium corymbosum","PP26679","FL06-377"
"224","Vaccinium corymbosum L.","Vaccinium corymbosum","PP24569","DrisBlueSix"
"225","Vaccinium corymbosum L.","Vaccinium corymbosum","PP35852","BLUECSOL11"
"226","Vaccinium corymbosum L.","Vaccinium corymbosum","PP33896","Sentinel"
"227","Vaccinium corymbosum L.","Vaccinium corymbosum","PP35015","FL09-216"
"228","Vaccinium corymbosum L.","Vaccinium corymbosum","PP32267","DrisBlueTwentyOne"
"229","Vaccinium corymbosum L.","Vaccinium corymbosum","PP30914","RYOKU NH-13"
"230","Vaccinium corymbosum L.","Vaccinium corymbosum","PP26643","DrisBlueTen"
"231","Vaccinium corymbosum L.","Vaccinium corymbosum","PP30753","RYOKU NH-12"
"232","Vaccinium corymbosum L.","Vaccinium corymbosum","PP35895","FL11-51"
"233","Vaccinium corymbosum L.","Vaccinium corymbosum","PP35968","BLUECSOL9"
"234","Vaccinium corymbosum L.","Vaccinium corymbosum","PP31522","Plablue 15122"
"235","Vaccinium corymbosum L.","Vaccinium corymbosum","PP21182","Alba"
"236","Vaccinium corymbosum L.","Vaccinium corymbosum","PP32876","DrisBlueTwentyThree"
"237","Vaccinium corymbosum L.","Vaccinium corymbosum","PP33013","FLR12-11"
"238","Vaccinium corymbosum L.","Vaccinium corymbosum","PP26451","DrisBlueThirteen"
"239","Vaccinium corymbosum L.","Vaccinium corymbosum","PP21376","FL04-235"
"240","Vaccinium corymbosum L.","Vaccinium corymbosum","PP26313","FL07-399"
"241","Vaccinium corymbosum L.","Vaccinium corymbosum","PP34067","DrisBlueTwentyFour"
"242","Vaccinium corymbosum L.","Vaccinium corymbosum","PP32028","OPTIMUS"
"243","Vaccinium corymbosum L.","Vaccinium corymbosum","PP35851","BLUECSOL7"
"244","Vaccinium corymbosum L.","Vaccinium corymbosum","PP19342","FLX-1"
"245","Vaccinium corymbosum L.","Vaccinium corymbosum","PP20181","Primadonna"
"246","Vaccinium corymbosum L.","Vaccinium corymbosum","PP33718","DrisBlueTwentyFive"
"247","Vaccinium corymbosum L.","Vaccinium corymbosum","PP19341","Farthing"
"248","Vaccinium corymbosum L.","Vaccinium corymbosum","PP21554","FL96-43"
"249","Vaccinium corymbosum L.","Vaccinium corymbosum","PP30754","RYOKU NH-11"
"250","Vaccinium corymbosum L.","Vaccinium corymbosum","PP26312","FL06-203"
"251","Vaccinium corymbosum L.","Vaccinium corymbosum","PP24407","DrisBlueFour"
"252","Helenium autumnale","Helenium autumnale","PP32339","HEMZ0005"
"253","Helenium autumnale","Helenium autumnale","PP32294","HEMZ0003"
"254","Helenium autumnale","Helenium autumnale","PP22346","Tijuana Brass"
"255","Helenium autumnale","Helenium autumnale","PP27397","Bandera"
"256","Helenium autumnale","Helenium autumnale","PP24460","Short n Sassy"
"257","Helenium autumnale","Helenium autumnale","PP27415","Ranchera"
"258","Helenium autumnale","Helenium autumnale","PP30616","Balsaluglo"
"259","Helenium autumnale","Helenium autumnale","PP30617","Balsaluemb"
"260","Helenium autumnale","Helenium autumnale","PP32382","HEMZ0001"
"261","Helenium autumnale","Helenium autumnale","PP30771","Balsalulow"
"262","Potentilla fruticosa","Dasiphora fruticosa","PP22732","Kupinpa"
"263","Potentilla fruticosa","Dasiphora fruticosa","PP22176","Lundy"
"264","Potentilla fruticosa","Dasiphora fruticosa","PP33158","Mincrero01"
"265","Potentilla fruticosa","Dasiphora fruticosa","PP20299","SETTING SUN"
"266","Potentilla fruticosa","Dasiphora fruticosa","PP33159","Minjau03"
"267","Potentilla fruticosa","Dasiphora fruticosa","PP22767","Red Lady"
"268","Potentilla fruticosa","Dasiphora fruticosa","PP28890","SMPFMY"
"269","Potentilla fruticosa","Dasiphora fruticosa","PP33160","Minecrecro04"
"270","Potentilla fruticosa","Dasiphora fruticosa","PP22761","White Lady"
"271","Potentilla fruticosa","Dasiphora fruticosa","PP25676","KM01"
"272","Penstemon barbatus","Penstemon barbatus","PP27786","Novapenblu"
"273","Penstemon barbatus","Penstemon barbatus","PP27820","Novapenrub"
"274","Penstemon barbatus","Penstemon barbatus","PP33061","Dopensprispin"
"275","Penstemon barbatus","Penstemon barbatus","PP36003","Rose Rhinestones"
"276","Penstemon barbatus","Penstemon barbatus","PP33062","Dopensprislipur"
"277","Penstemon barbatus","Penstemon barbatus","PP27787","Novapenlig"
"278","Penstemon barbatus","Penstemon barbatus","PP34846","‘Dopensprislip’"
"279","Penstemon barbatus","Penstemon barbatus","PP35761","Balrocurp"
"280","Penstemon barbatus","Penstemon barbatus","PP26701","Novapenpin"
"281","Penstemon barbatus","Penstemon barbatus","PP34875","Dopensprinig"
"282","Penstemon barbatus","Penstemon barbatus","PP27316","Novapenpur"
"283","Penstemon barbatus","Penstemon barbatus","PP34847","DOPENSPRISPRIM"
"284","Penstemon barbatus","Penstemon barbatus","PP35066","Dopenspripripin"
"285","Phlox paniculata","Phlox paniculata","PP30781","Balkapopur"
"286","Phlox paniculata","Phlox paniculata","PP33218","Dophlflaprosopi"
"287","Phlox paniculata","Phlox paniculata","PP22749","Barsixtyfive"
"288","Phlox paniculata","Phlox paniculata","PP21369","Ditomfav"
"289","Phlox paniculata","Phlox paniculata","PP16865","Junior Bouquet"
"290","Phlox paniculata","Phlox paniculata","PP22211","Barsixty"
"291","Phlox paniculata","Phlox paniculata","PP22720","Barsixtyfour"
"292","Phlox paniculata","Phlox paniculata","PP29864","Verspurple"
"293","Phlox paniculata","Phlox paniculata","PP20216","Valentina"
"294","Phlox paniculata","Phlox paniculata","PP20802","Pink Lady"
"295","Phlox paniculata","Phlox paniculata","PP20331","Blushing Shortwood"
"296","Phlox paniculata","Phlox paniculata","PP30779","Balkapopink"
"297","Phlox paniculata","Phlox paniculata","PP20569","Ditostem"
"298","Phlox paniculata","Phlox paniculata","PP21330","Nadia"
"299","Phlox paniculata","Phlox paniculata","PP29910","Cherry Cream"
"300","Phlox paniculata","Phlox paniculata","PP33398","Dophlflaproli"
"301","Phlox paniculata","Phlox paniculata","PP33607","Ultraviolet"
"302","Phlox paniculata","Phlox paniculata","PP19968","Pina Colada"
"303","Phlox paniculata","Phlox paniculata","PP32287","Uptown Girl"
"304","Phlox paniculata","Phlox paniculata","PP20593","Ditosmel"
"305","Phlox paniculata","Phlox paniculata","PP28809","Appottpi"
"306","Phlox paniculata","Phlox paniculata","PP35222","Sunset Coral"
"307","Phlox paniculata","Phlox paniculata","PP29976","Verpri"
"308","Phlox paniculata","Phlox paniculata","PP34741","Dophloflawa"
"309","Phlox paniculata","Phlox paniculata","PP30780","Balkapolav"
"310","Phlox paniculata","Phlox paniculata","PP16341","Barthirtyfour"
"311","Phlox paniculata","Phlox paniculata","PP33374","Dophlflalipiim"
"312","Phlox paniculata","Phlox paniculata","PP33188","Balsukapin"
"313","Phlox paniculata","Phlox paniculata","PP25778","Glamour Girl"
"314","Phlox paniculata","Phlox paniculata","PP20189","Alexandra"
"315","Phlox paniculata","Phlox paniculata","PP22961","Thai Pink Jade"
"316","Phlox paniculata","Phlox paniculata","PP26910","Goldmine Imp"
"317","Phlox paniculata","Phlox paniculata","PP16059","Junior Dance"
"318","Phlox paniculata","Phlox paniculata","PP19603","Cosmopolitan"
"319","Phlox paniculata","Phlox paniculata","PP28144","Versred"
"320","Phlox paniculata","Phlox paniculata","PP31924","IFPHLFRS"
"321","Phlox paniculata","Phlox paniculata","PP27675","Cleopatra"
"322","Phlox paniculata","Phlox paniculata","PP16721","Barthirtysix"
"323","Phlox paniculata","Phlox paniculata","PP16437","Barthirtythree"
"324","Phlox paniculata","Phlox paniculata","PP30156","HOG1702"
"325","Phlox paniculata","Phlox paniculata","PP17380","Spinners"
"326","Phlox paniculata","Phlox paniculata","PP32324","Party Girl"
"327","Phlox paniculata","Phlox paniculata","PP19600","Fondant Fancy"
"328","Phlox paniculata","Phlox paniculata","PP31360","Ditopiwi"
"329","Phlox paniculata","Phlox paniculata","PP33863","Balsukaco"
"330","Phlox paniculata","Phlox paniculata","PP20596","Ditosse"
"331","Phlox paniculata","Phlox paniculata","PP23663","Tiara"
"332","Phlox paniculata","Phlox paniculata","PP33187","Balsukawi"
"333","Phlox paniculata","Phlox paniculata","PP33397","Dophlflama"
"334","Phlox paniculata","Phlox paniculata","PP33022","Balsukalav"
"335","Phlox paniculata","Phlox paniculata","PP28814","Appotwce"
"336","Phlox paniculata","Phlox paniculata","PP17468","Delilah"
"337","Phlox paniculata","Phlox paniculata","PP21171","Ditomfra"
"338","Phlox paniculata","Phlox paniculata","PP35244","Dophlearlapop"
"339","Phlox paniculata","Phlox paniculata","PP21787","Aureole"
"340","Phlox paniculata","Phlox paniculata","PP33372","Dophlflacoim"
"341","Phlox paniculata","Phlox paniculata","PP33373","Dophlflawhim"
"342","Phlox paniculata","Phlox paniculata","PP16596","Pleasant Feelings"
"343","Phlox paniculata","Phlox paniculata","PP26070","Versoldblue"
"344","Phlox paniculata","Phlox paniculata","PP21109","Ditomsur"
"345","Phlox paniculata","Phlox paniculata","PP16605","Junior Fountain"
"346","Phlox paniculata","Phlox paniculata","PP26102","Verscerise"
"347","Phlox paniculata","Phlox paniculata","PP23265","Shockwave"
"348","Phlox paniculata","Phlox paniculata","PP31949","IFPHLFC"
"349","Phlox paniculata","Phlox paniculata","PP28810","Appofamwe"
"350","Phlox paniculata","Phlox paniculata","PP33885","Balsukalu"
"351","Phlox paniculata","Phlox paniculata","PP29595","HOG1701"
"352","Phlox paniculata","Phlox paniculata","PP33275","Dophloxearpupineye"
"353","Phlox paniculata","Phlox paniculata","PP16104","Junior Dream"
"354","Phlox paniculata","Phlox paniculata","PP31981","Dophloxearpica"
